dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dpn,s4_h0p50_m0p40_e0p10,62,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9997975571900938,0.9994592645998559,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9798657718120806,0.9998656997045394,0.9996347031963471,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed62_20260519_065539\20260519_070502
dpn,s4_h0p50_m0p40_e0p10,72,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9976497448294386,0.9955606291222732,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed72_20260519_065539\20260519_070533
dpn,s4_h0p50_m0p40_e0p10,82,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9299363057324841,1.0,1.0000000000000002,0.8690476190476191,1.0,0.9458128078817734,0.8957055214723927,0.9998656997045394,0.9996347031963471,0.8111111111111111,1.0,0.9166666666666666,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed82_20260519_065539\20260519_070605
dpn,s4_h0p50_m0p35_e0p15,42,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9997975571900938,0.9994592645998557,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9733333333333334,0.999798549556809,0.9994369721569949,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed42_20260519_065539\20260519_070636
dpn,s4_h0p50_m0p35_e0p15,52,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9931972789115646,1.0,1.0000000000000002,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed52_20260519_065539\20260519_070714
dpn,s4_h0p50_m0p35_e0p15,62,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9997300762534584,0.9992883828500266,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.972972972972973,0.999798549556809,0.9994592645998561,0.96,0.9863013698630136,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed62_20260519_065539\20260519_070745
dpn,s4_h0p50_m0p35_e0p15,72,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9948965887724952,0.9930127792589868,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed72_20260519_065539\20260519_070817
dpn,s4_h0p50_m0p35_e0p15,82,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9798657718120806,1.0,1.0,0.9605263157894737,1.0,0.9852216748768473,0.9798657718120806,0.999798549556809,0.9994592645998559,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed82_20260519_065539\20260519_070851
dpn,s4_h0p50_m0p30_e0p20,42,4,0.5,0.3,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9798657718120806,0.9998650381267292,0.9996347031963471,0.9605263157894737,1.0,0.9852216748768473,0.9733333333333334,0.9999328498522697,0.9998148833765275,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed42_20260519_065539\20260519_070926
dpn,s4_h0p50_m0p30_e0p20,52,4,0.5,0.3,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9999325190633646,0.9998148833765275,0.9863013698630136,0.9863013698630136,0.9950738916256158,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed52_20260519_065539\20260519_070957
dpn,s4_h0p50_m0p30_e0p20,62,4,0.5,0.3,0.2,distance_only,0.9927007299270073,1.0,0.9999999999999998,0.9855072463768116,1.0,0.9855072463768116,0.9668874172185431,0.9997975571900938,0.9994592645998559,0.9358974358974359,1.0,0.9753694581280788,0.954248366013072,0.9993956486704272,0.9983430760064831,0.9125,1.0,0.9656862745098039,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed62_20260519_065539\20260519_071030
dpn,s4_h0p50_m0p30_e0p20,72,4,0.5,0.3,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9952323395111469,0.9932458143074583,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed72_20260519_065539\20260519_071102
dpn,s4_h0p50_m0p30_e0p20,82,4,0.5,0.3,0.2,distance_only,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9864864864864865,1.0,1.0,0.9733333333333334,1.0,0.9901477832512315,0.972972972972973,0.9997313994090786,0.999288382850027,0.96,0.9863013698630136,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed82_20260519_065539\20260519_071134
dpn,s4_h0p55_m0p35_e0p10,42,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9733333333333334,0.9997313994090787,0.9992440337043613,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed42_20260519_065539\20260519_071206
dpn,s4_h0p55_m0p35_e0p10,52,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,1.0,1.0000000000000002,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed52_20260519_065539\20260519_071237
dpn,s4_h0p55_m0p35_e0p10,62,4,0.55,0.35,0.1,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.9863013698630136,0.9980430528375734,0.9961052914316414,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9931972789115646,0.9999328498522697,0.9998148833765275,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed62_20260519_065539\20260519_071309
dpn,s4_h0p55_m0p35_e0p10,72,4,0.55,0.35,0.1,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.9863013698630136,0.9999325190633646,0.9998148833765275,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9863013698630136,0.9929492344883158,0.9919193473911038,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed72_20260519_065539\20260519_071341
dpn,s4_h0p55_m0p35_e0p10,82,4,0.55,0.35,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9605263157894737,1.0,1.0,0.9240506329113924,1.0,0.9704433497536946,0.9419354838709677,0.9998656997045394,0.9996347031963473,0.8902439024390244,1.0,0.9558823529411765,outputs\dpn_sdss32_final_s4_h0p55_m0p35_e0p10_seed82_20260519_065539\20260519_071417
dpn,s4_h0p55_m0p30_e0p15,42,4,0.55,0.3,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9798657718120806,0.9998656997045393,0.9996272309088974,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed42_20260519_065539\20260519_071448
dpn,s4_h0p55_m0p30_e0p15,52,4,0.55,0.3,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,1.0,1.0,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed52_20260519_065539\20260519_071523
dpn,s4_h0p55_m0p30_e0p15,62,4,0.55,0.3,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9997300762534584,0.9992883828500266,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765272,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed62_20260519_065539\20260519_071555
dpn,s4_h0p55_m0p30_e0p15,72,4,0.55,0.3,0.15,distance_only,0.9925925925925926,1.0,1.0,1.0,0.9852941176470589,1.0,0.993103448275862,1.0,1.0,1.0,0.9863013698630136,1.0,0.9863013698630136,0.9930835347837765,0.9919831880448321,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed72_20260519_065539\20260519_071628
dpn,s4_h0p55_m0p30_e0p15,82,4,0.55,0.3,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9125,1.0,1.0,0.8390804597701149,1.0,0.9310344827586207,0.8690476190476191,0.9997313994090786,0.9992883828500267,0.7684210526315789,1.0,0.8921568627450981,outputs\dpn_sdss32_final_s4_h0p55_m0p30_e0p15_seed82_20260519_065539\20260519_071700
dpn,s4_h0p55_m0p25_e0p20,42,4,0.55,0.25,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.993103448275862,1.0,1.0000000000000002,1.0,0.9863013698630136,1.0,0.9864864864864865,0.999798549556809,0.9994369721569949,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed42_20260519_065539\20260519_071732
dpn,s4_h0p55_m0p25_e0p20,52,4,0.55,0.25,0.2,distance_only,0.9928057553956835,1.0,1.0,0.9857142857142858,1.0,0.9852941176470589,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9864864864864865,1.0,1.0000000000000002,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed52_20260519_065539\20260519_071803
dpn,s4_h0p55_m0p25_e0p20,62,4,0.55,0.25,0.2,distance_only,0.9927007299270073,1.0,0.9999999999999997,0.9855072463768116,1.0,0.9855072463768116,0.9864864864864865,0.9999325190633646,0.9998148833765272,0.9733333333333334,1.0,0.9901477832512315,0.9795918367346939,0.999597099113618,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed62_20260519_065539\20260519_071835
dpn,s4_h0p55_m0p25_e0p20,72,4,0.55,0.25,0.2,distance_only,0.9925925925925926,1.0,0.9999999999999998,1.0,0.9852941176470589,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.994023636852001,0.9924742093691867,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed72_20260519_065539\20260519_071908
dpn,s4_h0p55_m0p25_e0p20,82,4,0.55,0.25,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9733333333333334,1.0,1.0,0.948051948051948,1.0,0.9802955665024631,0.9668874172185431,0.9997313994090786,0.999288382850027,0.9358974358974359,1.0,0.9754901960784313,outputs\dpn_sdss32_final_s4_h0p55_m0p25_e0p20_seed82_20260519_065539\20260519_071940
dpn,s4_h0p60_m0p30_e0p10,42,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765275,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765275,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed42_20260519_065539\20260519_072012
dpn,s4_h0p60_m0p30_e0p10,52,4,0.6,0.3,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,1.0,1.0,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,0.9999328498522697,0.9998148833765275,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed52_20260519_065539\20260519_072044
dpn,s4_h0p60_m0p30_e0p10,62,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9995951143801877,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9864864864864865,0.9999328498522697,0.9998148833765275,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed62_20260519_065539\20260519_072117
dpn,s4_h0p60_m0p30_e0p10,72,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9795918367346939,0.9997313994090786,0.999288382850027,0.972972972972973,0.9863013698630136,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed72_20260519_065539\20260519_072155
dpn,s4_h0p60_m0p30_e0p10,82,4,0.6,0.3,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9605263157894737,1.0,1.0,0.9240506329113924,1.0,0.9704433497536946,0.9419354838709677,0.9998656997045394,0.9996347031963471,0.8902439024390244,1.0,0.9558823529411765,outputs\dpn_sdss32_final_s4_h0p60_m0p30_e0p10_seed82_20260519_065539\20260519_072230
dpn,s4_h0p60_m0p25_e0p15,42,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9864864864864865,0.9999325190633646,0.9998148833765272,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,0.9997313994090787,0.9992440337043613,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed42_20260519_065539\20260519_072302
dpn,s4_h0p60_m0p25_e0p15,52,4,0.6,0.25,0.15,distance_only,1.0,1.0,0.9999999999999997,1.0,1.0,1.0,0.9931972789115646,1.0,1.0,0.9864864864864865,1.0,0.9950738916256158,0.9864864864864865,0.9999328498522697,0.9998148833765272,0.9733333333333334,1.0,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed52_20260519_065539\20260519_072337
dpn,s4_h0p60_m0p25_e0p15,62,4,0.6,0.25,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9795918367346939,0.9995951143801877,0.998959597711115,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765275,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed62_20260519_065539\20260519_072409
dpn,s4_h0p60_m0p25_e0p15,72,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9989255976363148,0.9975373249191937,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed72_20260519_065539\20260519_072440
dpn,s4_h0p60_m0p25_e0p15,82,4,0.6,0.25,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.948051948051948,1.0,1.0000000000000002,0.9012345679012346,1.0,0.9605911330049262,0.9125,0.9998656997045394,0.9996347031963473,0.8390804597701149,1.0,0.9313725490196079,outputs\dpn_sdss32_final_s4_h0p60_m0p25_e0p15_seed82_20260519_065539\20260519_072513
dpn,s4_h0p60_m0p20_e0p20,42,4,0.6,0.2,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9605263157894737,0.9997313994090787,0.9992440337043613,0.9240506329113924,1.0,0.9705882352941176,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed42_20260519_065539\20260519_072545
dpn,s4_h0p60_m0p20_e0p20,52,4,0.6,0.2,0.2,distance_only,0.9928057553956835,1.0,0.9999999999999998,0.9857142857142858,1.0,0.9852941176470589,0.9798657718120806,0.9998650381267292,0.9996347031963471,0.9605263157894737,1.0,0.9852216748768473,0.9798657718120806,1.0,1.0000000000000002,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed52_20260519_065539\20260519_072617
dpn,s4_h0p60_m0p20_e0p20,62,4,0.6,0.2,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9795918367346939,0.9969633578514069,0.9947759461342002,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765272,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed62_20260519_065539\20260519_072650
dpn,s4_h0p60_m0p20_e0p20,72,4,0.6,0.2,0.2,distance_only,1.0,1.0,0.9999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9985226967499329,0.9967520152677245,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed72_20260519_065539\20260519_072723
dpn,s4_h0p60_m0p20_e0p20,82,4,0.6,0.2,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9864864864864865,1.0,1.0,0.9733333333333334,1.0,0.9901477832512315,0.9798657718120806,0.9998656997045394,0.9996347031963473,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p60_m0p20_e0p20_seed82_20260519_065539\20260519_072755
dpn,s4_h0p65_m0p25_e0p10,42,4,0.65,0.25,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9999325190633646,0.9998148833765272,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9798657718120806,0.9996642492613484,0.9990638535241811,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p65_m0p25_e0p10_seed42_20260519_065539\20260519_072827
dpn,s4_h0p65_m0p25_e0p10,52,4,0.65,0.25,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9931972789115646,0.9999328498522697,0.9998148833765275,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p65_m0p25_e0p10_seed52_20260519_065539\20260519_072905
dpn,s4_h0p65_m0p25_e0p10,62,4,0.65,0.25,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9795918367346939,0.9997975571900938,0.999459264599856,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9931972789115646,1.0,1.0,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p65_m0p25_e0p10_seed62_20260519_065539\20260519_072941
