dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dn,s12_h0p55_m0p35_e0p10,82,12,0.55,0.35,0.1,distance_only,0.9824561403508771,0.9983391003460208,0.998432585011698,0.9767441860465116,0.9882352941176471,0.9764705882352941,0.8640776699029126,0.9826902420887385,0.960960445550083,0.7739130434782608,0.978021978021978,0.9022556390977443,0.8514851485148515,0.9775243624300228,0.9237608559736535,0.7747747747747747,0.945054945054945,0.9056603773584906,outputs\dn_sdss32_final_s12_h0p55_m0p35_e0p10_seed82_20260519_002234\20260519_035353
dn,s12_h0p55_m0p30_e0p15,42,12,0.55,0.3,0.15,distance_only,0.96045197740113,0.9973702422145329,0.9973608436170285,0.9239130434782609,1.0,0.9176470588235294,0.7086614173228346,0.9520986532264728,0.8491111420194405,0.5521472392638037,0.989010989010989,0.7255639097744361,0.6973180076628352,0.9599419448476053,0.8589964779427822,0.5352941176470588,1.0,0.7018867924528301,outputs\dn_sdss32_final_s12_h0p55_m0p30_e0p15_seed42_20260519_002234\20260519_035436
dn,s12_h0p55_m0p30_e0p15,52,12,0.55,0.3,0.15,distance_only,0.9882352941176471,0.9994463667820069,0.9994510826643028,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.8768472906403941,0.9836404197306452,0.927054258542679,0.7946428571428571,0.978021978021978,0.9135338345864662,0.8737864077669902,0.9723408666804894,0.8487932291943219,0.782608695652174,0.989010989010989,0.9056603773584906,outputs\dn_sdss32_final_s12_h0p55_m0p30_e0p15_seed52_20260519_002234\20260519_035515
dn,s12_h0p55_m0p30_e0p15,62,12,0.55,0.3,0.15,distance_only,0.9770114942528736,0.9986159169550173,0.9986470096072798,0.9550561797752809,1.0,0.9529411764705882,0.8317757009345794,0.985499462943072,0.9637421718371213,0.7235772357723578,0.978021978021978,0.8721804511278195,0.8780487804878049,0.9852788720713249,0.950246707383887,0.7894736842105263,0.989010989010989,0.909433962264151,outputs\dn_sdss32_final_s12_h0p55_m0p30_e0p15_seed62_20260519_002234\20260519_035555
dn,s12_h0p55_m0p30_e0p15,72,12,0.55,0.3,0.15,distance_only,0.9770114942528736,0.9962629757785467,0.9960529659402707,0.9550561797752809,1.0,0.9529411764705882,0.8198198198198198,0.9854581508716848,0.9542431414910928,0.6946564885496184,1.0,0.849624060150376,0.8411214953271028,0.9778768401409911,0.928109410380355,0.7317073170731707,0.989010989010989,0.8754716981132076,outputs\dn_sdss32_final_s12_h0p55_m0p30_e0p15_seed72_20260519_002234\20260519_035637
dn,s12_h0p55_m0p30_e0p15,82,12,0.55,0.3,0.15,distance_only,0.9822485207100592,0.9968166089965398,0.9971496756597376,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.8768472906403941,0.9852929025861357,0.9586326326208229,0.7946428571428571,0.978021978021978,0.9135338345864662,0.8585365853658536,0.9719261870205267,0.9091723631324903,0.7719298245614035,0.967032967032967,0.9018867924528302,outputs\dn_sdss32_final_s12_h0p55_m0p30_e0p15_seed82_20260519_002234\20260519_035714
dn,s12_h0p55_m0p25_e0p20,42,12,0.55,0.25,0.2,distance_only,0.9770114942528736,0.9988927335640138,0.9989075693795981,0.9550561797752809,1.0,0.9529411764705882,0.7725321888412017,0.9633148806081138,0.8848284468551397,0.6338028169014085,0.989010989010989,0.8045112781954887,0.7811158798283262,0.9680281982168775,0.8791297274920904,0.6408450704225352,1.0,0.8075471698113208,outputs\dn_sdss32_final_s12_h0p55_m0p25_e0p20_seed42_20260519_002234\20260519_035749
dn,s12_h0p55_m0p25_e0p20,52,12,0.55,0.25,0.2,distance_only,0.9820359281437125,0.9995847750865052,0.9995847367674839,1.0,0.9647058823529412,1.0,0.88,0.9847558456581014,0.9619982950607574,0.8073394495412844,0.967032967032967,0.9210526315789473,0.8613861386138614,0.9789757412398923,0.9279039198702045,0.7837837837837838,0.9560439560439561,0.909433962264151,outputs\dn_sdss32_final_s12_h0p55_m0p25_e0p20_seed52_20260519_002234\20260519_035825
dn,s12_h0p55_m0p25_e0p20,62,12,0.55,0.25,0.2,distance_only,0.9941520467836257,0.9997231833910035,0.9997247927898928,0.9883720930232558,1.0,0.9882352941176471,0.848780487804878,0.9824836817318021,0.9558724200871921,0.7631578947368421,0.9560439560439561,0.8984962406015038,0.87,0.9782915198009539,0.9213912722051767,0.7981651376146789,0.9560439560439561,0.9169811320754717,outputs\dn_sdss32_final_s12_h0p55_m0p25_e0p20_seed62_20260519_002234\20260519_035901
dn,s12_h0p55_m0p25_e0p20,72,12,0.55,0.25,0.2,distance_only,0.9770114942528736,0.9954325259515572,0.9951057908543111,0.9550561797752809,1.0,0.9529411764705882,0.821917808219178,0.9864496405849791,0.959685477711516,0.703125,0.989010989010989,0.8571428571428571,0.8584905660377359,0.9761766535351442,0.9123074029301979,0.7520661157024794,1.0,0.8867924528301887,outputs\dn_sdss32_final_s12_h0p55_m0p25_e0p20_seed72_20260519_002234\20260519_035938
