dataset,profile_id,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,n_seeds,val_f1_mean,val_f1_std,val_auc_mean,val_auc_std,val_pr_auc_mean,val_pr_auc_std,test1_f1_report_only_mean,test1_f1_report_only_std,test1_auc_report_only_mean,test1_auc_report_only_std,test1_pr_auc_report_only_mean,test1_pr_auc_report_only_std,test2_f1_report_only_mean,test2_f1_report_only_std,test2_auc_report_only_mean,test2_auc_report_only_std,test2_pr_auc_report_only_mean,test2_pr_auc_report_only_std,selection_score,mean_external_f1_report_only
dn,s12_h0p50_m0p30_e0p20,12,0.5,0.3,0.2,distance_only,5,0.9793260486483772,0.01668426425653316,0.9988096885813148,0.0008509578490762366,0.9988151399741195,0.0008492599575006773,0.8200756466172819,0.06178135816301437,0.968978765595307,0.026268534872216084,0.894460105971793,0.11276439902762553,0.8325390095940215,0.06392229445067509,0.9687870619946091,0.021277247296422757,0.8654762549622111,0.08985059287043244,1.0209244009491765,0.8263073281056517
dn,s8_h0p65_m0p25_e0p10,8,0.65,0.25,0.1,distance_only,5,0.975919893854023,0.010922903011297527,0.9985882352941177,0.0010827741019022042,0.9986131752837636,0.001045675027258536,0.8058222061644758,0.010747607845650323,0.9749731471535983,0.010827227159580366,0.8975224686761477,0.07194365581360555,0.8285565049833519,0.016534818429200827,0.9739581173543439,0.0061390098986778725,0.8872084904346973,0.050328022433904565,1.0203878541130802,0.8171893555739138
dn,s4_h0p45_m0p40_e0p15,4,0.45,0.4,0.15,distance_only,5,0.9818965932316234,0.023183465958623056,0.9996678200692042,0.0006001241076450986,0.9996597215981256,0.0006186265303554079,0.8251785504540413,0.038323293004846035,0.9772907543584234,0.007055111249574464,0.9434513513899805,0.017972815121972012,0.8404704290406887,0.03501536050563737,0.9809662036077131,0.007441795933889778,0.9351955971792199,0.03441148672948705,1.020288251255772,0.832824489747365
dn,s12_h0p60_m0p20_e0p20,12,0.6,0.2,0.2,distance_only,5,0.9763544724027312,0.013096734912821168,0.9985882352941177,0.0014823264482204032,0.9986183672619985,0.0014833586334298688,0.830946831716519,0.0379662964801734,0.9757993885813434,0.005477562388625344,0.9325147177518309,0.01984399889620166,0.8452983112774856,0.03220656112567245,0.9730955836616214,0.006147068248946195,0.8907428411136866,0.02707738282995095,1.0197355167110265,0.8381225714970022
dn,s8_h0p65_m0p20_e0p15,8,0.65,0.2,0.15,distance_only,5,0.975920721343589,0.012332979945444964,0.9986989619377162,0.0014470123226225688,0.9986191465689244,0.0016815571022751434,0.8029800324299206,0.02230823826549384,0.9786292654713709,0.008630844651287838,0.9338097529714269,0.0436029701100874,0.8373665887774834,0.022996638583345275,0.9775699771926186,0.011315820776612194,0.9134186205792968,0.054976853303175345,1.0196891794677523,0.8201733106037019
dn,s12_h0p65_m0p25_e0p10,12,0.65,0.25,0.1,distance_only,5,0.9744016466066121,0.009424341264913276,0.9988650519031141,0.0010047718429277356,0.9988688957300764,0.0010039706849869767,0.8108556617405375,0.05253108043490041,0.9652441543418986,0.014511777293087447,0.8810785456276248,0.09291723014206205,0.8341335721821173,0.06154376754874379,0.9656354965788928,0.01605644917895046,0.8565639616998932,0.08680307988411355,1.0196327285693112,0.8224946169613274
dn,s6_h0p60_m0p20_e0p20,6,0.6,0.2,0.2,distance_only,5,0.9784028955185672,0.01957654744336236,0.9980069204152249,0.0018403620914706949,0.9979049042464483,0.0019978606665804694,0.8269838563152769,0.02490626018596924,0.9820127241179873,0.0038134700720139406,0.9460808152953121,0.01600953551011376,0.8413810840458289,0.03431997006001038,0.9828281152809455,0.005580608433298784,0.9397715166337836,0.023176828305627888,1.0185149678176473,0.8341824701805529
dn,s6_h0p65_m0p20_e0p15,6,0.65,0.2,0.15,distance_only,5,0.9796302453275165,0.023116562115132067,0.998477508650519,0.0019203372907282436,0.9984962231932915,0.0019196566125785932,0.8143904632899961,0.06469001670440272,0.9780343716433941,0.014229816905708296,0.924170771547133,0.07422317784846184,0.8327247498584345,0.05720695353677852,0.9764586357039187,0.015378813246209313,0.8984384737119735,0.07567795338573777,1.0179958397024764,0.8235576065742153
dn,s8_h0p55_m0p30_e0p15,8,0.55,0.3,0.15,distance_only,5,0.9754645628834078,0.015992002532905173,0.9982837370242214,0.0020308795360027554,0.9981842122342026,0.00220487090262607,0.8340878699387725,0.0443117708540879,0.9782368007931919,0.0064580856926480835,0.9371155515816989,0.024648489745902495,0.8531486949377014,0.052011449090002534,0.9798424217292141,0.0073800077847983505,0.9197208303357158,0.040544535780863145,1.0173827484681661,0.843618282438237
dn,s8_h0p40_m0p40_e0p20,8,0.4,0.4,0.2,distance_only,5,0.9736958338125369,0.013388924617941712,0.998477508650519,0.0009737887390636932,0.9985004795625022,0.0009557258214729061,0.8034860408930248,0.05470905656321852,0.9721763199206809,0.015229761093935664,0.9141125263845842,0.058792637555463476,0.8081845770284855,0.05011634414646673,0.9679162347086876,0.021721237652594042,0.8823651214600444,0.07761456758695391,1.0169252469360919,0.8058353089607551
dn,s6_h0p60_m0p30_e0p10,6,0.6,0.3,0.1,distance_only,5,0.975951582951361,0.02110925040565895,0.9980622837370243,0.002128519930689196,0.9980780436274911,0.002109472557199724,0.8112158980914751,0.05124780469672075,0.9767743534660827,0.01075326316621085,0.9213059445903239,0.04626259392924102,0.8332578198049418,0.04453650218684341,0.9735268505079826,0.012447794810428688,0.9042004444650814,0.05411367929656537,1.0153000719353826,0.8222368589482085
dn,s12_h0p60_m0p25_e0p15,12,0.6,0.25,0.15,distance_only,5,0.9738877988941332,0.017728155952583823,0.9985882352941177,0.0009044323461704827,0.9986002721017624,0.0009121443557011235,0.8089912940301838,0.060852351556458885,0.9771213748657358,0.006318613455237877,0.9392695058513351,0.015536692947562934,0.8203253524999118,0.05394732912448786,0.9752477710968277,0.005742010719292206,0.900196746139939,0.02843384206559351,1.0149531326825472,0.8146583232650477
dn,s8_h0p45_m0p40_e0p15,8,0.45,0.4,0.15,distance_only,5,0.9728007410951147,0.019324824451460703,0.998560553633218,0.0008453110856527388,0.9985772920315868,0.0008298624609582056,0.8188269876393985,0.059258629355256984,0.9752416756176157,0.004869429863424067,0.9283017571059871,0.01725625222947137,0.8339651442656528,0.05364837973185217,0.9739539705577442,0.010983389859536149,0.8940796734572274,0.054983531343261886,1.0130663565510454,0.8263960659525257
dn,s12_h0p40_m0p40_e0p20,12,0.4,0.4,0.2,distance_only,5,0.9740116472699345,0.022216630377678424,0.9978823529411767,0.0022497204454841454,0.9976638639215457,0.00272001392980257,0.7810906480658484,0.040036604462827856,0.9755143352887714,0.00406161957226026,0.9264003495238228,0.016037547823886954,0.795968965925924,0.044198338033056235,0.9730126477296288,0.0037494873025701947,0.8964111407860818,0.024632459741140984,1.0127974497281542,0.7885298069958862
dn,s12_h0p45_m0p35_e0p20,12,0.45,0.35,0.2,distance_only,5,0.9693509920589589,0.015874594360373057,0.9993356401384084,0.0005904700071336519,0.9993422256812066,0.0005835418558774077,0.7970095083355243,0.05350138834784,0.9765719243162853,0.005663868414127983,0.9191407257437092,0.044597291453395124,0.8306543024319734,0.05476110883685763,0.9739166493883475,0.009702529319756409,0.8894869779349017,0.06515796146336171,1.0113804768856929,0.8138319053837488
dn,s6_h0p55_m0p30_e0p15,6,0.55,0.3,0.15,distance_only,5,0.9704535706707679,0.021235927623686104,0.9982837370242214,0.002063630223909624,0.9981815860886508,0.0022538429535267613,0.8164886693958688,0.05454126370535776,0.972097826985045,0.01736755869749779,0.9071119906640002,0.07640583441033155,0.8314119925883429,0.07040151337366704,0.9707236160066349,0.02393056461038014,0.8835569189932879,0.10120105824331944,1.0097497937101358,0.8239503309921059
