dataset,profile_id,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,n_seeds,val_f1_mean,val_f1_std,val_auc_mean,val_auc_std,val_pr_auc_mean,val_pr_auc_std,test1_f1_report_only_mean,test1_f1_report_only_std,test1_auc_report_only_mean,test1_auc_report_only_std,test1_pr_auc_report_only_mean,test1_pr_auc_report_only_std,test2_f1_report_only_mean,test2_f1_report_only_std,test2_auc_report_only_mean,test2_auc_report_only_std,test2_pr_auc_report_only_mean,test2_pr_auc_report_only_std,selection_score,mean_external_f1_report_only
df,s8_h0p65_m0p20_e0p15,8,0.65,0.2,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9724072737420668,0.025551812505718613,0.9998563631140478,0.00022135930777679861,0.9994764484649666,0.0007958590359739106,0.959622373087789,0.040524485754630815,0.9994915254237288,0.0002798250389287818,0.9982554199401005,0.0008736355184536459,1.05,0.966014823414928
df,s8_h0p50_m0p30_e0p20,8,0.5,0.3,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9690497564415093,0.023147860324580036,0.9996983625395,0.0005213643037311941,0.999016654525487,0.0016069547217167333,0.9614290838286534,0.019336851199451048,0.9994774011299434,0.000368992951344987,0.9982417005959429,0.0011558182328893912,1.05,0.9652394201350813
df,s12_h0p45_m0p35_e0p20,12,0.45,0.35,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,0.0,0.9483025632552918,0.011853628419655758,0.9995547256535477,0.00041691827847456026,0.9983511696562848,0.001486641912328831,0.9342214914856136,0.013619563252742673,0.9992514124293784,0.0006087390378392648,0.997652849170063,0.0015968422372470206,1.05,0.9412620273704527
df,s12_h0p40_m0p40_e0p20,12,0.4,0.4,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.9229626863835638e-16,0.9537992363040019,0.0276478950664371,0.9997270899166907,0.000377986135218052,0.9989767571036037,0.0013841575582030298,0.9402838229355946,0.025623983853873964,0.9992937853107347,0.0005627605031959439,0.9977571592485053,0.0015227923580895572,1.05,0.9470415296197983
df,s12_h0p50_m0p35_e0p15,12,0.5,0.35,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9545446538846469,0.016399581215831932,0.9997270899166907,0.000356931158856322,0.9990114922507575,0.001275684809812271,0.9446805882113655,0.01638989123266362,0.9993644067796609,0.00040260431677227067,0.9978984561076336,0.0010955895671805685,1.05,0.9496126210480063
df,s12_h0p50_m0p40_e0p10,12,0.5,0.4,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,0.0,0.9483304278288684,0.015309513604850679,0.9997127262280955,0.0003697080630920284,0.998953046897163,0.0013306356300154816,0.9386286875153903,0.01358530746037197,0.9993079096045197,0.00041600781002887495,0.9977350582323481,0.001113287559210032,1.05,0.9434795576721293
df,s12_h0p50_m0p30_e0p20,12,0.5,0.3,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,0.0,0.9545704603362601,0.018127964358849533,0.9996696351623097,0.00042366794610034685,0.9988043303939174,0.0015176671788589386,0.9444451612903226,0.007060838267850735,0.9993079096045199,0.00044497129949217494,0.9977440978904252,0.001165121049421011,1.05,0.9495078108132914
df,s4_h0p50_m0p40_e0p10,4,0.5,0.4,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9383974043764483,0.047455811838988816,0.9995259982763575,0.000529219575608782,0.998246989706527,0.001949631385581017,0.9265856341121621,0.04135126148007595,0.9989265536723163,0.0005102370584233977,0.9967274896688203,0.0012531787715530044,1.05,0.9324915192443052
df,s4_h0p45_m0p40_e0p15,4,0.45,0.4,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9303243292026014,0.037442482702148595,0.9994254524561906,0.0004736751636840242,0.9978429431072616,0.0017217145347316579,0.9266308463588999,0.015850846261346134,0.9990677966101694,0.000256580538482822,0.9970221471431083,0.0006957475635637394,1.05,0.9284775877807507
df,s4_h0p50_m0p30_e0p20,4,0.5,0.3,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.9229626863835638e-16,0.9438527363184079,0.04292450438163495,0.9995834530307383,0.0003421755027167893,0.9984541272553805,0.001231167437788147,0.9346938448472029,0.03141037876344629,0.9990395480225989,0.00047004410430205877,0.9969742693003563,0.0011863083468809945,1.05,0.9392732905828054
df,s12_h0p60_m0p25_e0p15,12,0.6,0.25,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,0.0,0.9644560588463028,0.0268487875212732,0.9998276357368571,0.0002569454728526505,0.9993677904335762,0.000936279873803324,0.9539773352972969,0.02619316589132151,0.9993079096045197,0.0007104393412406258,0.9978714208610626,0.0018422762175995511,1.05,0.9592166970717999
df,s12_h0p60_m0p30_e0p10,12,0.6,0.3,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.967343717974995,0.019748129373477308,0.999813272048262,0.00023601948757763624,0.9993078517267013,0.000856288384648883,0.952404631045664,0.02542457504388904,0.9992796610169492,0.0009145412058293637,0.9979029371495007,0.0022064840098157284,1.05,0.9598741745103294
df,s4_h0p50_m0p35_e0p15,4,0.5,0.35,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9395494504435415,0.04271178960117824,0.9996121804079288,0.00045022775118236526,0.9985357617871351,0.001677237938285989,0.9306534408067989,0.03642597604459708,0.9990677966101694,0.0004505406188625968,0.9970715167146867,0.0011058400053176036,1.05,0.9351014456251703
df,s6_h0p65_m0p25_e0p10,6,0.65,0.25,0.1,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.5700924586837752e-16,0.9466763158697369,0.03690182107872115,0.999382361390405,0.0007974758197352242,0.997713901815492,0.0028778012017740763,0.9348188889208844,0.033796592082542015,0.9985310734463276,0.0012154281027212009,0.9960801068971901,0.002186137541096204,1.05,0.9407476023953106
df,s8_h0p40_m0p40_e0p20,8,0.4,0.4,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9487383212657547,0.03388513398970727,0.9996696351623097,0.0002190168153113699,0.9987683936270141,0.0008033449475049202,0.9449703838761332,0.04804095504139735,0.9984745762711865,0.001395198569439554,0.996058703621099,0.002448059639481228,1.05,0.946854352570944
df,s8_h0p45_m0p35_e0p20,8,0.45,0.35,0.2,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.9668940722812154,0.016191340295234582,0.999569089342143,0.0005301933015021954,0.9984011656583618,0.0019801053931527667,0.9617412382565076,0.025981315799366033,0.9991949152542372,0.0007599605114302177,0.9975622656729826,0.001861165845182208,1.05,0.9643176552688615
df,s8_h0p45_m0p40_e0p15,8,0.45,0.4,0.15,distance_only,5,1.0,0.0,1.0,0.0,1.0,1.1102230246251565e-16,0.960606456246684,0.02171901235987885,0.9994254524561906,0.000766811135595503,0.9979139595848178,0.0028105962123081336,0.9618792985653777,0.028274086001165686,0.9991384180790959,0.0009280746610734166,0.9974981886816325,0.002173620774195494,1.05,0.9612428774060309
