dataset,profile_id,seed,strata,hard_ratio,mid_ratio,easy_ratio,ranking_mode,val_f1,val_auc,val_pr_auc,val_precision,val_recall,val_specificity,test1_f1_report_only,test1_auc_report_only,test1_pr_auc_report_only,test1_precision_report_only,test1_recall_report_only,test1_specificity_report_only,test2_f1_report_only,test2_auc_report_only,test2_pr_auc_report_only,test2_precision_report_only,test2_recall_report_only,test2_specificity_report_only,saved_dir
dpn,s4_h0p45_m0p35_e0p20,62,4,0.45,0.35,0.2,distance_only,1.0,1.0,0.9999999999999996,1.0,1.0,1.0,0.9795918367346939,0.9997975571900938,0.9994592645998559,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9798657718120806,0.9999328498522697,0.9998148833765272,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p45_m0p35_e0p20_seed62_20260519_121738\20260519_122545
dpn,s4_h0p45_m0p35_e0p20,72,4,0.45,0.35,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,1.0,1.0000000000000002,0.9864864864864865,1.0,0.9950738916256158,0.9795918367346939,0.9985226967499329,0.9966761468155243,0.972972972972973,0.9863013698630136,0.9901960784313726,outputs\dpn_sdss32_final_s4_h0p45_m0p35_e0p20_seed72_20260519_121738\20260519_122631
dpn,s4_h0p45_m0p35_e0p20,82,4,0.45,0.35,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9798657718120806,1.0,1.0000000000000002,0.9605263157894737,1.0,0.9852216748768473,0.9358974358974359,0.9995299489658876,0.9987278908511787,0.8795180722891566,1.0,0.9509803921568627,outputs\dpn_sdss32_final_s4_h0p45_m0p35_e0p20_seed82_20260519_121738\20260519_122710
dpn,s4_h0p50_m0p40_e0p10,42,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9605263157894737,0.9997313994090787,0.9992440337043613,0.9240506329113924,1.0,0.9705882352941176,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed42_20260519_121738\20260519_122749
dpn,s4_h0p50_m0p40_e0p10,52,4,0.5,0.4,0.1,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,0.9998650381267292,0.9996272309088974,0.9864864864864865,1.0,0.9950738916256158,0.9931972789115646,1.0,1.0000000000000002,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed52_20260519_121738\20260519_122827
dpn,s4_h0p50_m0p40_e0p10,62,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9997975571900938,0.9994592645998559,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.9798657718120806,0.9998656997045394,0.9996347031963471,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed62_20260519_121738\20260519_122904
dpn,s4_h0p50_m0p40_e0p10,72,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9976497448294386,0.9955606291222732,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed72_20260519_121738\20260519_122943
dpn,s4_h0p50_m0p40_e0p10,82,4,0.5,0.4,0.1,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9299363057324841,1.0,1.0000000000000002,0.8690476190476191,1.0,0.9458128078817734,0.8957055214723927,0.9998656997045394,0.9996347031963471,0.8111111111111111,1.0,0.9166666666666666,outputs\dpn_sdss32_final_s4_h0p50_m0p40_e0p10_seed82_20260519_121738\20260519_123021
dpn,s4_h0p50_m0p35_e0p15,42,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9997975571900938,0.9994592645998557,0.972972972972973,0.9863013698630136,0.9901477832512315,0.9733333333333334,0.999798549556809,0.9994369721569949,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed42_20260519_121738\20260519_123059
dpn,s4_h0p50_m0p35_e0p15,52,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765275,0.9864864864864865,1.0,0.9950738916256158,0.9931972789115646,1.0,1.0000000000000002,0.9864864864864865,1.0,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed52_20260519_121738\20260519_123139
dpn,s4_h0p50_m0p35_e0p15,62,4,0.5,0.35,0.15,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9997300762534584,0.9992883828500266,0.9863013698630136,0.9863013698630136,0.9950738916256158,0.972972972972973,0.999798549556809,0.9994592645998561,0.96,0.9863013698630136,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed62_20260519_121738\20260519_123216
dpn,s4_h0p50_m0p35_e0p15,72,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9931972789115646,0.9999325190633646,0.9998148833765272,0.9864864864864865,1.0,0.9950738916256158,0.9863013698630136,0.9948965887724952,0.9930127792589868,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed72_20260519_121738\20260519_123254
dpn,s4_h0p50_m0p35_e0p15,82,4,0.5,0.35,0.15,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9798657718120806,1.0,1.0,0.9605263157894737,1.0,0.9852216748768473,0.9798657718120806,0.999798549556809,0.9994592645998559,0.9605263157894737,1.0,0.9852941176470589,outputs\dpn_sdss32_final_s4_h0p50_m0p35_e0p15_seed82_20260519_121738\20260519_123331
dpn,s4_h0p50_m0p30_e0p20,42,4,0.5,0.3,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9798657718120806,0.9998650381267292,0.9996347031963471,0.9605263157894737,1.0,0.9852216748768473,0.9733333333333334,0.9999328498522697,0.9998148833765275,0.948051948051948,1.0,0.9803921568627451,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed42_20260519_121738\20260519_123411
dpn,s4_h0p50_m0p30_e0p20,52,4,0.5,0.3,0.2,distance_only,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9999325190633646,0.9998148833765275,0.9863013698630136,0.9863013698630136,0.9950738916256158,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed52_20260519_121738\20260519_123451
dpn,s4_h0p50_m0p30_e0p20,62,4,0.5,0.3,0.2,distance_only,0.9927007299270073,1.0,0.9999999999999998,0.9855072463768116,1.0,0.9855072463768116,0.9668874172185431,0.9997975571900938,0.9994592645998559,0.9358974358974359,1.0,0.9753694581280788,0.954248366013072,0.9993956486704272,0.9983430760064831,0.9125,1.0,0.9656862745098039,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed62_20260519_121738\20260519_123534
dpn,s4_h0p50_m0p30_e0p20,72,4,0.5,0.3,0.2,distance_only,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9952323395111469,0.9932458143074583,0.9863013698630136,0.9863013698630136,0.9950980392156863,outputs\dpn_sdss32_final_s4_h0p50_m0p30_e0p20_seed72_20260519_121738\20260519_123618
